Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764215990,200,,Aggregated,93.100000,0.000000,1300,1400,1400,1400,1700,1800,2200,2300,2600,2700,2700,2749,0,1300.0,1139.103721825028,30.88835099999998,2652.144269999999,625.5372862859222
1764215991,200,,Aggregated,95.100000,0.000000,1300,1400,1400,1400,1700,1800,2200,2300,2600,2700,2700,2850,0,1300.0,1145.3294939105274,30.88835099999998,2652.144269999999,625.2421052631579
1764215992,200,,Aggregated,97.400000,0.000000,1300,1400,1400,1400,1700,1800,2200,2300,2600,2700,2700,2951,0,1300.0,1152.2111431789235,30.88835099999998,2652.144269999999,624.7261945103355
1764215993,200,,Aggregated,98.900000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3051,0,1300.0,1159.3441049124885,30.88835099999998,2652.144269999999,625.0308095706325
1764215994,200,,Aggregated,99.700000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3150,0,1300.0,1165.610404526985,30.88835099999998,2652.144269999999,624.4069841269841
1764215995,200,,Aggregated,99.700000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3250,0,1300.0,1171.9333211516928,30.88835099999998,2652.144269999999,623.4716923076923
1764215996,200,,Aggregated,100.000000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3352,0,1300.0,1178.2208120077566,30.88835099999998,2652.144269999999,623.833830548926
1764215997,200,,Aggregated,99.600000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3453,0,1300.0,1182.8110374164496,30.88835099999998,2652.144269999999,624.1361135244715
1764215998,200,,Aggregated,99.600000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3551,0,1300.0,1187.7601519397356,30.88835099999998,2652.144269999999,624.0152069839481
1764215999,200,,Aggregated,99.300000,0.000000,1300,1400,1400,1400,1600,1800,1900,2300,2600,2700,2700,3648,0,1300.0,1194.4094069350335,30.88835099999998,2652.144269999999,624.0811403508771
1764216000,200,,Aggregated,100.700000,0.000000,1300,1400,1400,1400,1600,1700,1800,2300,2600,2700,2700,3747,0,1300.0,1201.0460445793972,30.88835099999998,2652.144269999999,624.3741659994662
1764216001,200,,Aggregated,100.400000,0.000000,1300,1400,1400,1400,1600,1700,1800,2300,2600,2700,2700,3847,0,1300.0,1207.007693455159,30.88835099999998,2652.144269999999,624.5063685989082
1764216002,200,,Aggregated,99.400000,0.000000,1400,1400,1400,1400,1500,1700,1800,2300,2600,2700,2700,3944,0,1400.0,1210.7357136288015,30.88835099999998,2652.144269999999,624.9906186612576
1764216003,200,,Aggregated,99.300000,0.000000,1400,1400,1400,1400,1500,1700,1800,2300,2600,2700,2700,4047,0,1400.0,1214.3547773521104,30.88835099999998,2652.144269999999,624.8038052878676
1764216004,200,,Aggregated,99.000000,0.000000,1400,1400,1400,1400,1500,1700,1800,2300,2600,2700,2700,4143,0,1400.0,1218.76323206034,30.88835099999998,2652.144269999999,624.1228578324885
1764216005,200,,Aggregated,98.800000,0.000000,1400,1400,1400,1400,1500,1700,1800,2300,2600,2700,2700,4244,0,1400.0,1222.9046714622968,30.88835099999998,2652.144269999999,624.2250235626767
1764216006,200,,Aggregated,98.800000,0.000000,1400,1400,1400,1400,1500,1700,1800,2300,2600,2700,2700,4344,0,1400.0,1226.394496633285,30.88835099999998,2652.144269999999,624.3455340699816
1764216007,200,,Aggregated,98.900000,0.000000,1400,1400,1400,1400,1500,1700,1800,2300,2600,2700,2700,4445,0,1400.0,1229.5430199891991,30.88835099999998,2652.144269999999,624.1831271091114
1764216008,200,,Aggregated,98.800000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,4541,0,1400.0,1232.9918732468614,30.88835099999998,2652.144269999999,624.1581149526536
1764216009,200,,Aggregated,98.700000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,4641,0,1400.0,1236.4886902393866,30.88835099999998,2652.144269999999,623.92673992674
1764216010,200,,Aggregated,98.600000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,4743,0,1400.0,1240.0827826753098,30.88835099999998,2652.144269999999,623.4750158127767
1764216011,200,,Aggregated,98.300000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,4839,0,1400.0,1243.020222371357,30.88835099999998,2652.144269999999,623.2271130398843
1764216012,200,,Aggregated,99.100000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,4942,0,1400.0,1245.644795339335,30.88835099999998,2652.144269999999,623.0171995143667
1764216013,200,,Aggregated,99.100000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5033,0,1400.0,1248.7799850580166,30.88835099999998,2652.144269999999,623.1076892509437
1764216014,200,,Aggregated,99.100000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5132,0,1400.0,1252.8254685761885,30.88835099999998,2652.144269999999,622.8712003117693
1764216015,200,,Aggregated,99.500000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5233,0,1400.0,1255.5682662858783,30.88835099999998,2652.144269999999,622.6535448117714
1764216016,200,,Aggregated,98.500000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5328,0,1400.0,1258.8140778738737,30.88835099999998,2652.144269999999,622.6143018018018
1764216017,200,,Aggregated,98.700000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5432,0,1400.0,1261.4947367695138,30.88835099999998,2652.144269999999,622.6084315169367
1764216018,200,,Aggregated,98.600000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5533,0,1400.0,1263.198238207121,30.88835099999998,2652.144269999999,622.3446593168263
1764216019,200,,Aggregated,98.200000,0.000000,1400,1400,1400,1400,1500,1700,1800,2200,2600,2700,2700,5633,0,1400.0,1265.4364556177882,30.88835099999998,2652.144269999999,622.2474702645127
